gene,CellType,pair,avg_log2FC,p_val_adj
l(3)80Fg,AST,melsim,1.33715732589794,3.88561374320281e-109
l(3)80Fg,PRN,melsim,1.20931435088218,1.17470768629717e-51
l(3)80Fg,Tk_3,melsim,1.29901370293936,1.82715766814838e-07
l(3)80Fg,Ach_15,melsim,1.30957787823056,2.57849323311839e-14
l(3)80Fg,sNPF_CCHa2_AstC,melsim,1.27676089609223,1.00564497083745e-14
l(3)80Fg,Poxn_1,melsim,1.36386232650323,2.3671133661986e-30
l(3)80Fg,fru_5,melsim,1.1037954123723,8.02470942173472e-25
l(3)80Fg,Glu_13,melsim,1.31343071681061,4.35340684413879e-21
l(3)80Fg,Clock_2,melsim,1.48174468491769,2.16914369997122e-36
l(3)80Fg,fru_6,melsim,1.31120899990967,3.69047190604485e-26
l(3)80Fg,α'β'-KC,melsim,1.25526184375863,3.46898387467719e-148
l(3)80Fg,fru_3,melsim,1.11652959695229,3.31202123285112e-51
l(3)80Fg,Tbh,melsim,1.29624145122371,0.0147644742907409
l(3)80Fg,fru_7,melsim,1.24256791188516,6.66376174512338e-16
l(3)80Fg,Glu_7,melsim,1.20602942646306,1.36040135813267e-17
l(3)80Fg,Glu_15,melsim,1.12191736725576,0.0115784016590342
l(3)80Fg,Ach_5,melsim,1.09419141205639,2.06418277138722e-47
l(3)80Fg,GABA_6,melsim,0.95956389421023,3.52765791609124e-11
l(3)80Fg,NPF_Dh31,melsim,1.01151458734611,2.12756075925597e-12
l(3)80Fg,Ach_9,melsim,1.17812215440893,1.78405644404696e-19
l(3)80Fg,GABA_3,melsim,1.16944434001267,3.44408849087947e-19
l(3)80Fg,NPF_AstA,melsim,1.42416002016931,4.70102107440552e-17
l(3)80Fg,SUB,melsim,1.50565463539794,0.00886287809438831
l(3)80Fg,Poxn_3,melsim,1.36357474171005,1.12411456582337e-22
l(3)80Fg,Glu_4,melsim,1.33770710237982,7.44597676957072e-57
l(3)80Fg,Ach_7,melsim,1.3069452176258,2.31881299093803e-36
l(3)80Fg,Clock_3,melsim,1.31588411855337,4.95681803522612e-21
l(3)80Fg,Ach_17,melsim,1.39392130848135,4.8296860322984e-12
l(3)80Fg,RYa,melsim,1.30738119345422,3.2962767242535e-18
l(3)80Fg,fru_11,melsim,1.4042492911786,5.582620004859e-13
l(3)80Fg,Clock_1,melsim,1.20749184561377,1.98393528166489e-23
l(3)80Fg,Ach_16,melsim,1.42696046050824,1.27725126371657e-24
l(3)80Fg,GABA_14,melsim,1.16268458026244,0.00102375286758321
l(3)80Fg,Poxn_4,melsim,1.22239242133645,2.97401632490198e-13
l(3)80Fg,GABA_13,melsim,1.12763327972587,0.000138697629953111
l(3)80Fg,Ach_14,melsim,1.20832139613903,1.94625883589448e-14
l(3)80Fg,Ach_6,melsim,1.19862855707719,1.39885893745354e-32
l(3)80Fg,Glu_10,melsim,1.19025252036273,2.04428504565488e-25
l(3)80Fg,Ach_8,melsim,1.35220110600116,7.71880242201968e-28
l(3)80Fg,GABA_9,melsim,1.18374024420295,5.83257334168763e-09
l(3)80Fg,SER,melsim,1.3815910161857,1.39855908903171e-05
l(3)80Fg,fru_8,melsim,1.17689061843801,4.2052392718778e-15
l(3)80Fg,Tk_2,melsim,1.47146626801756,3.77993771194423e-35
l(3)80Fg,Ach_13,melsim,1.14724389195078,3.51752101885774e-14
l(3)80Fg,Glu_5,melsim,1.29865831556452,2.66369218305258e-48
l(3)80Fg,AstC_FMRFa,melsim,1.2821432287815,2.41862187800826e-10
l(3)80Fg,TY_3,melsim,1.43315583930594,4.43328872338514e-08
l(3)80Fg,Tk_Mip_RYa,melsim,1.50292888502688,3.37795603782934e-18
l(3)80Fg,Ach_12,melsim,0.960221309167024,7.75530922497579e-15
l(3)80Fg,fru_10,melsim,1.26588699211341,1.14899663811727e-07
l(3)80Fg,GABA_11,melsim,1.4795723416275,1.70758120162333e-15
l(3)80Fg,GABA_12,melsim,1.33841621767593,1.42649068702174e-10
l(3)80Fg,TY_1,melsim,1.29998912745123,3.60409846058016e-07
l(3)80Fg,Ach_11,melsim,0.870703296859434,1.07111774818682e-08
l(3)80Fg,FMRFa_Dh44,melsim,1.30696582632975,1.07098484791504e-05
l(3)80Fg,Glu_12,melsim,1.37484840916314,2.42580162765642e-18
l(3)80Fg,GABA_8,melsim,1.07178000715353,2.88619994528786e-14
l(3)80Fg,Ach_10,melsim,1.31986222070811,1.16942701511451e-16
l(3)80Fg,TY_2,melsim,1.43979212339784,1.65136927835119e-15
l(3)80Fg,Tk_sNPF,melsim,1.49554757988742,0.000232939643715575
l(3)80Fg,Glu_14,melsim,1.31647366479525,6.62698628805861e-09
l(3)80Fg,fru_13,melsim,1.25398926623079,3.37806153739216e-06
l(3)80Fg,GABA_10,melsim,1.40193251165548,4.3187330650307e-15
l(3)80Fg,sNPF_Dh44,melsim,1.46905851357739,0.00018098615375199
l(3)80Fg,FMRFa,melsim,1.17635127060175,0.0385747493790971
l(3)80Fg,OPN,melsim,1.44928706123175,3.80503037209153e-91
lama,PRN,melsec,-0.938504617500217,1.9690490494222e-28
lbk,CTX,melsec,-0.783750858719662,4.10698470959288e-12
lbk,αβ-KC_2,melsec,-0.744875275796884,3.68039697495159e-07
lbk,CTX,melsim,-0.936406996943347,7.16069268154592e-16
lbk,ENS,melsim,-0.665884629932024,5.21373879173146e-37
lbk,αβ-KC_2,melsim,-0.650384345517517,0.000191318404051167
lbk,AST,melsim,-0.744710210797394,5.5449873681593e-23
lgs,αβ-KC_1,melsim,-0.588067407869391,6.12740589736156e-76
lgs,αβ-KC_2,melsim,-0.630199098701188,0.00272660732577823
loaf,CTX,melsec,-1.42406290597811,1.05198696377932e-48
loaf,CTX,melsim,-2.32804471133437,3.94962234157008e-77
loaf,ENS,melsim,-1.57692551943487,1.24517242542559e-240
loaf,CTX,simsec,0.902499892486238,1.6545357942483e-15
loaf,ENS,simsec,1.45977659429023,4.48420484764899e-161
lov,Tk_2,melsec,0.629524229146413,0.000300220292444638
lov,TY_3,melsec,0.814912273235686,0.0163668298581461
lovit,Ach_2,melsec,0.761046575609637,1.24558532323688e-138
lovit,Glu_6,melsec,1.47353515550647,2.59752321428412e-19
lovit,Ach_1,melsec,0.617918422144327,4.26322313337134e-57
lovit,DOP/SER,melsec,1.27413211471712,8.5188307590272e-18
lovit,fru_1,melsec,0.952721136579573,6.25170375783774e-24
lovit,sNPF,melsec,0.96546550877607,1.92662705630087e-19
lovit,CCHa2,melsec,0.711935356978921,5.97638900271448e-10
lovit,fru_2,melsec,1.34512337313252,4.07643032368309e-46
lovit,Glu_1,melsec,1.186406413526,6.39057365103239e-171
lovit,Glu_2,melsec,0.811716148648778,3.92612851759262e-69
lovit,Dh31,melsec,1.06228427825434,6.58711546101896e-05
lovit,GABA_1,melsec,0.716217591820911,2.82220837002442e-25
lovit,Poxn_2,melsec,0.786619014609801,6.3005684276732e-05
lovit,fru_9,melsec,1.02056132248232,0.0136017226899041
lovit,Glu_8,melsec,1.12129765829396,6.02380817580346e-12
lovit,Tk_1,melsec,0.890751843424875,0.000712556165869009
lovit,Glu_13,melsec,1.37771587307311,4.38140163093428e-05
lovit,fru_6,melsec,1.56753245825107,1.75069471303155e-15
lovit,Glu_7,melsec,1.05257281457153,9.50570966449311e-08
lovit,Glu_4,melsec,0.949369636457338,4.68604061921279e-09
lovit,fru_11,melsec,1.69169428399781,9.41789403202764e-08
lovit,Ach_16,melsec,0.861946047448825,0.000146021344219797
lovit,Tk_2,melsec,1.78612466169341,4.91245003906171e-21
lovit,Glu_5,melsec,0.951961855323799,9.02527144778945e-13
lovit,GABA_11,melsec,1.24397816785961,5.21876795929187e-05
lovit,Ach_10,melsec,1.13538227295421,2.45782666418805e-07
lovit,TY_2,melsec,1.33415706826723,0.00120861371435243
lovit,GABA_10,melsec,0.933100474931367,0.02223961856244
lovit,OPN,melsec,1.08400125262272,2.11808098700623e-25
lovit,Glu_9,melsec,1.80476014610474,5.76120653699813e-17
lovit,DOP_1,melsec,0.890189342615696,1.37357181891919e-20
lovit,DOP_2,melsec,1.34063081085395,1.44548254836143e-07
lovit,GABA_3,melsec,0.962622336113296,3.29004608759173e-09
lovit,NPF_AstA,melsec,1.06395695532852,0.00200160654459714
lovit,RYa,melsec,1.40066421038742,2.28821329643185e-06
lovit,Tk_Mip_RYa,melsec,1.91161300585092,3.06748164216771e-08
lovit,DOP_1,melsim,0.773145713821961,5.50859799099315e-08
lovit,Ach_1,melsim,0.66225124421643,4.51698402552385e-58
lovit,GABA_1,melsim,0.792581200463032,4.4953752740951e-26
lovit,fru_3,melsim,0.654720323521135,5.63208560571227e-07
lovit,Clock_3,melsim,0.792454263983489,0.00455897563123141
lovit,Glu_12,melsim,1.0822714662467,0.00489656498950114
lovit,Glu_9,melsim,1.22864266467646,5.87651591593054e-05
lovit,Ach_2,melsim,0.700000330135719,4.03025570491807e-136
lovit,Glu_6,melsim,1.12743178544679,3.84007474893687e-13
lovit,DOP/SER,melsim,1.07300183094291,3.27094458880652e-14
lovit,fru_1,melsim,0.949127047637278,7.91999095766665e-33
lovit,sNPF,melsim,0.99691839108107,2.44982626691886e-21
lovit,CCHa2,melsim,0.775529476202206,1.14548544240321e-15
lovit,fru_2,melsim,0.709756760981128,8.42629593892914e-14
lovit,Glu_1,melsim,0.827431320165303,8.72555939539826e-110
lovit,Glu_2,melsim,0.749022928164357,2.23471869176705e-64
lovit,Dh31,melsim,0.963884038749881,0.0010207511282469
lovit,Glu_8,melsim,0.586948916841422,0.0214704523011704
lovit,Glu_13,melsim,1.19857301128729,1.76273123802525e-07
lovit,fru_6,melsim,1.34159967920938,2.67950168946599e-14
lovit,Tbh,melsim,1.61738397841353,0.0470038420612384
lovit,Glu_7,melsim,0.818345459153285,0.000437112969250134
lovit,Glu_4,melsim,0.866897520501165,2.46984897316638e-09
lovit,fru_11,melsim,1.22371236199658,7.76311717536307e-06
lovit,Clock_1,melsim,0.828836622192166,0.0102463312193625
lovit,Ach_16,melsim,0.670338789541653,0.0130889220668322
lovit,Tk_2,melsim,1.49436829468349,1.65339582420943e-20
lovit,Glu_5,melsim,0.93550755795064,5.2154395404567e-14
lovit,Tk_Mip_RYa,melsim,1.55908386889555,3.53309711615191e-05
lovit,GABA_11,melsim,1.31465839101178,6.24168548013255e-06
lovit,TY_2,melsim,1.27064758994367,1.12256610222945e-05
lqf,ENS,simsec,-0.791137294172034,1.39862935980711e-51
luna,Glu_12,melsec,0.703457223532551,0.000636923699034542
luna,Glu_12,melsim,0.71626660149837,0.000487934877869402
mAChR-B,GABA_6,melsec,-1.07483523292259,0.0343622263213591
mAChR-B,Tk_2,melsec,-0.646142971394958,0.0193290708069725
mAChR-B,Glu_14,melsec,-1.04047499624079,0.0371243477558572
mAChR-B,Glu_9,melsim,-0.997493144389425,0.000708593776828492
mGluR,OCTY,melsec,-1.09777521568648,0.00211261346915187
mGluR,Tbh,melsec,-1.457087678169,0.0371607708512065
mGluR,GABA_9,melsim,-0.602269081034875,0.0356347734098745
mGluR,TY_1,melsim,-1.43609911480667,2.28544995098679e-06
mGluR,TY_1,simsec,1.36738636472266,2.32895150405776e-06
mab-21,GABA_6,melsec,0.611857154762393,0.00031555806615392
mab-21,GABA_6,melsim,0.631756712200097,0.000110588165264342
mab-21,GABA_6,melsim,0.631756712200097,1.27690978664637e-07
mahe,Glu_13,melsec,-0.593118461744359,0.0289642786199405
mahe,fru_6,melsec,-0.645290501628952,0.000572182007952994
mahe,Glu_7,melsec,-0.641022522527506,3.79800635774752e-05
mahe,Glu_10,melsec,-0.682952291412251,0.000109444051886368
mahe,Glu_5,melsec,-0.635050292399384,2.57567804500773e-11
mahe,Tk_Mip_RYa,melsec,-0.716125250884345,0.00226223845055822
mam,Ach_11,melsec,0.665090738385646,0.000336486372352403
mamo,Poxn_1,melsec,-1.00991546886508,4.98308894150601e-07
mbc,αβ-KC_1,melsec,-0.648014913279138,1.04164269784681e-129
mbc,AST,melsec,-0.70581614745195,1.19397660368673e-28
mbl,GABA_3,melsec,-0.734150333922973,3.91098172434962e-07
mbl,NPF_AstA,melsec,-1.01413283140983,6.48849363074053e-07
mbl,Ach_6,melsec,-0.664684929087869,4.88844753716386e-08
mbl,fru_14,melsec,-0.972483362334871,0.0044683357942934
mbl,OPN,melsec,-0.651839899559073,2.25295381783683e-18
mbl,Ach_12,simsec,0.743964734835916,0.000665843082769025
mbl,NPF_AstA,simsec,-0.846382373695775,0.00145268600801748
mei-P26,Ach_5,melsec,-0.634681055832627,1.31539787587244e-25
mei-P26,GABA_13,melsec,-0.629923409213579,0.00046534551107529
mei-P26,Ach_8,melsec,-0.664268518224,1.69208973055521e-08
mei-P26,OPN,melsec,-0.588207278922384,3.19635205002389e-28
mei-P26,Ach_2,melsec,0.620423553801098,4.86368634533117e-254
mei-P26,fru_1,melsec,0.606891930974926,3.80322747810615e-31
mei-P26,fru_2,melsec,0.603887218453619,3.94140254829925e-30
mei-P26,Glu_1,melsec,0.645140328619662,2.26592504674821e-147
mei-P26,Tk_1,melsec,0.667334767448048,3.62221438852645e-13
mei-P26,Glu_10,melsec,0.615739539054296,3.29036755543384e-09
mei-P26,Poxn_3,melsim,-0.742025509829598,1.60360171739758e-09
mei-P26,γ-KC,simsec,-0.627774804363718,1.80229221783204e-134
mei-P26,αβ-KC_2,simsec,-0.672230795883654,9.68779219502191e-09
mei-P26,Tk_1,simsec,-0.631513449152678,1.64602825126193e-07
mew,Ach_15,melsec,0.642432977242447,0.0123583351458904
mew,Poxn_5,melsec,0.938599455335857,0.00279137085512488
mew,Poxn_5,melsec,0.938599455335857,6.53240528402124e-05
mfas,CTX,melsec,1.14119414171787,3.53205791189626e-29
mfas,ENS,melsec,0.812896319431042,2.18538014095934e-75
mfas,AST,melsec,1.0133790298012,1.87516095968014e-61
mfas,CTX,melsim,1.02643836474619,4.21739296542116e-24
mfas,ENS,melsim,0.763225999886512,7.45147730876965e-54
mfas,AST,melsim,0.85261203908615,2.39384666298413e-33
mgl,αβ-KC_2,melsec,-0.871877483217533,9.02984572303259e-11
mgl,AST,melsec,-2.11720443846731,1.10161167897744e-187
mgl,PRN,melsec,0.73301240083625,1.74907329862158e-08
mgl,Ach_8,melsec,-0.699684131009011,0.000405317804140827
mgl,Tk_2,melsec,-0.893577940863846,0.000301507642808266
mgl,Ach_10,melsec,-0.936476965609783,0.000393404539819193
mgl,fru_8,melsec,-0.939210689103797,0.00419209362629507
mgl,αβ-KC_2,melsim,-0.661460371501623,0.00442118867972182
mgl,AST,melsim,-1.27934755263583,1.35428927483339e-84
mgl,Ach_8,melsim,-0.896426065574898,3.65400303455058e-06
mgl,AST,simsec,-0.794491279545072,5.3455729522826e-45
mgl,PRN,simsec,0.918561282947357,2.91913634275131e-08
mgl,Ach_10,simsec,-1.00773564877961,6.08354501759202e-06
mip120,DOP_1,melsim,-0.661511415580931,1.35433653403882e-31
mip120,DOP/SER,melsim,-0.847434248649597,6.96363400672964e-32
mip120,SER,melsim,-0.893084796083488,0.0196842367779249
mip120,TY_1,melsim,-0.823122237915921,7.89469378817582e-06
mip120,DOP_1,simsec,0.651236431747541,1.84886356267174e-31
mip120,DOP/SER,simsec,0.818824694788614,8.354834645505e-26
mip120,TY_1,simsec,0.823122237915921,8.66793915663964e-07
mlt,AST,melsec,0.624059763032638,3.70860625383994e-18
mnd,AST,simsec,0.640627885528098,1.00303066964871e-19
msi,Glu_12,melsim,0.859477653133737,1.89313675565076e-05
msi,PRN,melsim,0.890972411447462,1.15636360420493e-25
msi,PRN,simsec,-0.679097639276635,0.000517228839221773
mspo,OCTY,melsec,-0.869956775273917,0.00270757559220092
mspo,NPF_AstA,melsim,-0.88811790468433,3.9524859413363e-06
mtd,αβ-KC_1,melsec,0.798852234023594,1.31557086553704e-179
mtd,αβ-KC_2,melsec,0.897521705662983,2.40276378741037e-15
mtd,GABA_4,melsec,0.674321170979605,1.17811643609734e-12
mtd,Clock_2,melsec,0.662563697641658,4.39600095590537e-05
mtd,fru_3,melsec,0.665969688715287,4.97907357329265e-13
mtd,GABA_12,melsec,1.28070135109643,0.00251076967305647
mtd,Glu_12,melsec,0.650881220110657,0.0281296834353378
mtd,GABA_10,melsec,0.702050768047078,0.018037878896141
mtd,GABA_12,melsim,1.21171924801725,0.00192672268029229
mtd,GABA_10,melsim,0.679981495121269,0.0447301253301717
mtt,γ-KC,melsim,0.752149052644982,6.33468500433971e-195
mub,Ach_8,melsec,-0.59699696806432,6.84761861314204e-06
mub,GABA_9,melsec,-0.607034933274182,0.0315377316220773
mub,Ach_12,melsec,-0.588168491020247,0.000520879972960471
mub,Ach_9,melsec,0.647720072278842,3.83040114265118e-05
mub,Poxn_3,melsim,-0.595627993225422,1.54525502507855e-08
mub,Ach_8,melsim,-0.607967666648289,1.68564637610817e-05
myo,CTX,melsec,0.789772085408194,5.37037444835618e-15
myo,CTX,melsim,0.681414198028004,1.31866392753016e-13
nAChRalpha1,αβ-KC_2,melsim,-0.670640264615706,0.000203218684017991
nAChRalpha1,Ach_11,melsim,-0.702385362456062,2.1506197829394e-05
nAChRalpha1,Ach_12,melsim,-0.930591250690861,3.45545094959682e-14
nAChRalpha3,Ach_6,melsec,0.744082781847297,1.16620725760517e-08
nAChRalpha3,Ach_11,melsec,0.700316542470504,0.00157188512127103
nAChRalpha5,fru_5,melsim,0.859781553864464,7.9423286182748e-09
nAChRalpha5,OCTY,melsim,-0.962347458520602,6.11767185521654e-06
nAChRalpha5,Tk_Mip_RYa,melsim,0.940193300138978,0.00763417395882965
nAChRalpha6,α'β'-KC,melsec,0.757380098890426,6.20131112869783e-97
nAChRalpha6,Ach_12,melsec,2.29330779162458,9.46067373296765e-25
nAChRalpha6,OCTY,melsec,-1.10004717685033,8.80807105563579e-06
nAChRalpha6,Ach_12,melsim,2.17523719755648,6.17498457693017e-23
nAChRalpha6,OCTY,melsim,-2.30684274313576,6.08605262477584e-12
nAChRalpha6,Ach_11,melsim,-0.6393681564376,0.000199993325504607
nAChRalpha6,Ach_11,simsec,0.796736895245691,9.49632347627617e-06
nAChRalpha7,Poxn_1,melsec,1.20932926863129,3.25756187111756e-11
nAChRalpha7,TY_3,melsec,1.61092872521495,0.000201600275673896
nAChRalpha7,Poxn_6,melsec,1.24750325376081,0.000908247638300389
nAChRalpha7,NPF_AstA,melsim,0.713251355430235,0.0435200042459701
nAChRalpha7,Poxn_1,melsim,1.57999538675062,4.34632119322593e-13
nAChRalpha7,Poxn_3,melsim,1.18725361073347,1.95530528100731e-11
nAChRalpha7,Poxn_3,simsec,-0.742659415534545,0.00109882673037274
nAChRbeta1,TY_2,melsim,-0.707361570385811,0.0154769232708631
nebu,ENS,melsec,0.588604853094413,3.52794026574071e-25
nkd,Poxn_1,melsec,0.653635977001727,0.00019320827817099
nkd,sNPF_CCHa2_AstC,melsec,0.901394688225416,2.97705767662607e-06
nkd,Clock_2,melsec,0.753350722484562,7.71494690173293e-05
nkd,AST,melsim,0.653538097678003,8.33004160487782e-11
nkd,Poxn_1,melsim,0.911444081895353,8.10669059981768e-05
nkd,sNPF_CCHa2_AstC,melsim,1.0363653799448,3.48689578021895e-08
nkd,Clock_2,melsim,0.607004345486273,0.000276354868817201
nkd,GABA_9,melsim,0.893084796083488,0.000433370886704976
nmo,Glu_9,melsec,0.597233189086131,0.00133901055437601
nmo,γ-KC,melsec,0.698503609941291,5.15469448207443e-123
nmo,Ach_2,melsec,0.702231971984351,9.31598167472169e-218
nmo,fru_1,melsec,0.610098815981469,9.66487711495611e-17
nmo,fru_2,melsec,0.68903626632216,2.86481255416036e-25
nmo,Glu_1,melsec,0.618784958342449,1.66782787139172e-92
nmo,αβ-KC_2,melsec,0.689114802342441,5.04792457172559e-09
nmo,Glu_11,melsec,0.641952479305986,0.00339374368664062
nmo,fru_9,melsec,0.881696123274157,0.000553770348793646
nmo,Glu_8,melsec,0.682955098564201,2.87079126578761e-05
nmo,PRN,melsec,0.729229945386601,3.65471369412635e-05
nmo,Clock_2,melsec,0.627622165215344,0.00139096429443768
nmo,Ach_5,melsec,0.856075247804101,1.57296392925733e-21
nmo,Glu_10,melsec,0.751708638903599,4.07397589074311e-08
nmo,fru_10,melsec,0.72401547692471,0.0302604306571401
nmo,GABA_11,melsec,0.867784804610928,0.000931001651719976
nmo,Ach_11,melsec,0.796080077281015,6.93010176111245e-06
nmo,GABA_10,melsec,0.68380371654923,0.000223233721841142
nmo,DOP/SER,melsec,0.671907899422591,1.44945557088677e-10
nmo,CCHa2,melsec,0.594064707828409,1.40643066198646e-13
nmo,Ach_4,melsec,0.59870998946774,7.1872189851408e-71
nmo,DOP_2,melsec,0.795213029829852,0.000100232573508106
nmo,Poxn_2,melsec,0.592384887445748,8.73589800986728e-06
nmo,fru_4,melsec,0.599746945767872,1.34119377036826e-07
nmo,Tk_1,melsec,0.64348802549368,2.36460648431628e-09
nmo,Tk_3,melsec,0.717398851531781,0.0138990322512125
nmo,fru_7,melsec,0.673065602691399,0.00017964863880136
nmo,Glu_7,melsec,0.795049210686582,3.68190269195858e-08
nmo,GABA_3,melsec,0.649952949785271,5.01033698551806e-05
nmo,Ach_7,melsec,1.10819988598768,1.2237270258513e-12
nmo,Ach_16,melsec,0.851482117875381,1.38660013409315e-06
nmo,Ach_6,melsec,0.605518336926283,3.36499833628869e-12
nmo,fru_8,melsec,0.766871193925791,0.0143139723409317
nmo,Glu_5,melsec,0.601584793349045,5.14029201433662e-05
nmo,Glu_12,melsec,0.928722586490599,7.99423679501447e-09
nmo,GABA_8,melsec,1.0012748035122,1.15573976513004e-08
nmo,OPN,melsec,0.745272548067479,1.27833777816062e-30
nmo,γ-KC,melsim,0.872292958854545,1.28594401182014e-165
nmo,Glu_11,melsim,0.822524724947807,9.44755745971192e-06
nmo,Tk_1,melsim,0.652167442104601,8.04457309872167e-05
nmo,PRN,melsim,0.883142628840282,8.76360334915746e-10
nmo,Glu_13,melsim,0.701195482630753,0.00230328731972857
nmo,Clock_2,melsim,0.609197874696026,0.000232250574673562
nmo,Glu_7,melsim,0.637212934836864,0.000401280580727081
nmo,Ach_5,melsim,0.729065954361351,4.69521427888209e-17
nmo,Poxn_3,melsim,0.652797503509946,0.0115093680700075
nmo,Ach_7,melsim,1.16073242776565,1.83555097090355e-13
nmo,Ach_16,melsim,0.590207215663433,0.00180905129236201
nmo,Ach_8,melsim,0.669938430856237,0.000207911275134498
nmo,Glu_5,melsim,0.603602111746315,3.43090671043765e-05
nmo,Ach_11,melsim,0.748194339091353,1.21365573247998e-05
nmo,GABA_8,melsim,0.795230469226365,0.000102127645147512
nmo,OPN,melsim,0.895734998342204,7.13864878987333e-25
nmo,Ach_17,melsim,0.737681394250793,0.013997969316478
nolo,ENS,melsec,-0.617211527842803,3.2980303239276e-30
nolo,ENS,simsec,-1.10311490022552,1.04476087594639e-73
nonA,fru_10,melsec,-0.768450415529729,0.00777428954782168
norpA,CTX,simsec,0.630549023317558,6.59856182332312e-07
norpA,ENS,simsec,0.850385128550922,2.85825714859892e-72
norpA,AST,simsec,0.755002501277498,3.69203488736025e-34
nrm,Poxn_3,melsec,0.648504983091287,3.65497363463735e-06
nrm,γ-KC,melsec,0.619498755359656,2.53299293472431e-93
nrm,Clock_3,melsec,0.729399383489113,0.0127299589642237
nrm,Poxn_3,melsim,0.634465680737688,1.39508498772763e-06
nrv3,DOP_2,melsec,0.633523242888317,1.52663203299349e-05
nrv3,OCTY,melsec,0.839498857894069,0.00125792183952791
nrv3,fru_5,melsec,0.756337296893089,8.89701045322632e-20
nrv3,NPF_AstA,melsec,0.694584757045786,0.000533213240474364
nrv3,Poxn_3,melsec,0.66078773454636,8.88876558463611e-05
nrv3,Ach_8,melsec,0.624728599940199,3.77468686063122e-09
nrv3,Tk_2,melsec,0.647602309662942,2.81413641463473e-06
nrv3,Ach_11,melsec,0.594292218522175,1.1854800309546e-06
nrv3,αβ-KC_2,melsim,0.632208797040432,5.84471246234845e-08
nrv3,Clock_2,melsim,0.622819367413963,1.21421392578846e-07
nrv3,OPN,melsim,0.590094695327276,1.15760209036076e-24
nuf,α'β'-KC,melsec,-0.724884671350242,8.11756874219189e-42
nuf,ENS,melsec,-0.628692213013806,4.07783183403688e-52
nuf,AST,melsec,-0.690084688365937,7.48307814701229e-22
nuf,α'β'-KC,melsim,-0.593860863541063,1.30009674238698e-32
nuf,CTX,melsim,-0.709509816472339,1.10372081151071e-13
numb,Clock_1,melsim,-0.595326295847066,0.00357392232503919
numb,GABA_14,melsim,-0.94964796910787,0.0428323892735564
numb,Ach_13,melsim,-0.668414935542493,0.00176514701201249
ogre,AST,melsec,0.64127072656203,2.73747101760361e-24
olf413,Tk_3,melsec,-0.785932443314484,1.71465927698527e-06
ome,PRN,melsec,0.84728116101107,6.48572048285593e-25
ome,PRN,melsim,0.690156306322441,2.14662173732025e-20
osp,PRN,melsec,-0.631646447477532,0.000140190346219891
osp,Tk_3,melsec,-0.810338780496426,2.66213001983763e-05
p120ctn,αβ-KC_2,melsim,0.637369784290161,1.51628531212798e-06
pHCl-1,Poxn_1,melsec,-0.998480573802799,3.03323583581441e-13
pHCl-1,Poxn_3,melsec,-1.03065765683737,1.09029865681484e-08
pHCl-1,Tk_3,melsec,-0.979333311064247,3.71529927893772e-05
pHCl-1,Poxn_1,melsim,-1.10652774720923,0.000383902640850513
pan,OCTY,melsec,-0.606224376523441,0.0168989874779818
pan,DOP/SER,melsim,-0.612850949351919,1.16129010590282e-12
pan,OCTY,melsim,-0.862358280451225,0.000557577256243408
pan,NPF_AstA,melsim,-0.596466041511563,0.000814237486608289
pan,RYa,melsim,-0.630186107316716,0.00034686476657559
pan,TY_2,melsim,-0.70850173566596,0.0373443568963046
pan,αβ-KC_2,simsec,0.615624886531262,1.46541139754944e-06
pb,GABA_4,melsim,0.638188945294069,2.42050789927083e-09
pdm3,Glu_9,melsim,-0.607836966973743,0.0360958211018136
pigs,CTX,melsec,1.23788850092634,7.32186023711814e-29
pigs,CTX,melsim,1.15951692045356,2.82295014974606e-37
pippin,PRN,melsec,1.79066698313561,4.31580751223067e-44
pippin,PRN,melsim,0.909087634724193,3.40752839996292e-18
pippin,PRN,simsec,0.88157934841142,2.36411023842806e-12
pk,PRN,melsec,-0.852727491980687,2.34603235204509e-08
pk,PRN,simsec,-1.28952838534522,2.12235757058194e-19
plx,FMRFa_Dh44,simsec,0.714747554824976,0.0380348879981088
pnt,CTX,melsec,-1.38777633673798,4.90465229000737e-33
pnt,ENS,melsec,-0.627403783784323,5.37941355357281e-39
pnt,AST,melsec,-1.16141852219,9.81853106153165e-111
pnt,NPF_AstA,melsec,0.867467353870066,7.36474081176128e-06
pnt,CTX,melsim,-1.00629219850257,7.46181104054792e-25
pnt,AST,simsec,-0.667971334727261,5.45740504396984e-40
pros,Ach_2,melsec,-0.982059177061105,1.14176797087894e-10
pros,αβ-KC_1,melsec,0.925427944808604,0
pros,Ach_1,melsec,-0.836465948352684,3.77047325805779e-94
pros,sNPF,melsec,-0.85092360728742,0.000343537670773112
pros,Glu_2,melsec,-1.02906809481052,3.46290715991093e-73
pros,Poxn_1,melsec,0.620426051451362,1.95030302785326e-09
pros,Ach_5,melsec,-0.748424329679375,0.0436253803197445
pros,Ach_8,melsec,-0.667693517783778,1.1193222598804e-08
pros,Glu_5,melsec,-1.12505124596038,8.82320247486365e-11
pros,αβ-KC_1,melsim,0.768309851171504,0
pros,αβ-KC_2,melsim,0.640439823701046,1.4570803736441e-16
pros,OPN,melsim,1.08352544160793,0.000268246567488188
pros,Ach_1,simsec,-0.614630274395839,2.00829848921829e-54
pros,Glu_2,simsec,-0.750687358719292,7.05061878652133e-48
pros,Glu_5,simsec,-0.587931358590118,0.00980775473179458
